NEGERI,BAHAGIAN PILIHAN RAYA,NAMA CALON,PARTI,BILANGAN UNDI,STATUS
JOHOR,N. 01 - BULOH KASAP,ZAHARI BIN SARIP,BN,"9,186",MENANG
JOHOR,N. 01 - BULOH KASAP,NORSAMSU BIN MOHD YUSOF,PKR,"8,309",
JOHOR,N. 02 - JEMENTAH,CHIAM YOK MENG,BN,"9,335",
JOHOR,N. 02 - JEMENTAH,TAN CHEN CHOON,PKR,"16,336",MENANG
JOHOR,N. 02 - JEMENTAH,KHAIRUL FAIZI BIN AHMAD KAMIL,PAS,"1,986",HILANG DEPOSIT
JOHOR,N. 03 - PEMANIS,KOO SHIAW LEE,BN,"7,941",
JOHOR,N. 03 - PEMANIS,CHONG FAT FULL,PKR,"8,304",MENANG
JOHOR,N. 03 - PEMANIS,NORMALA BINTI SUDIRMAN,PAS,"2,151",HILANG DEPOSIT
JOHOR,N. 04 - KEMELAH,ANUAR BIN ABD. MANAP,BN,"8,481",
JOHOR,N. 04 - KEMELAH,SULAIMAN BIN MOHD NOR,PKR,"10,836",MENANG
JOHOR,N. 05 - TENANG,MOHD AZAHAR BIN IBRAHIM,BN,"6,575",
JOHOR,N. 05 - TENANG,NASHARUDIN BIN AWANG,PAS,794,HILANG DEPOSIT
JOHOR,N. 05 - TENANG,MOHD SOLIHAN BIN BADRI,PKR,"7,645",MENANG
JOHOR,N. 06 - BEKOK,TAN CHONG,BN,"7,514",
JOHOR,N. 06 - BEKOK,RAMAKRISHNAN A/L SUPPIAH ,PKR,"9,983",MENANG
JOHOR,N. 07 - BUKIT KEPONG,MOHD NOOR BIN TAIB,BN,"10,392",
JOHOR,N. 07 - BUKIT KEPONG,SAHRUDDIN BIN JAMAL,PKR,"11,665",MENANG
JOHOR,N. 07 - BUKIT KEPONG,MUHAMAD NUR IQBAL BIN ABD RAZAK,PAS,"1,761",HILANG DEPOSIT
JOHOR,N. 08 - BUKIT PASIR,NORIAH BINTI MAHAT,BN,"7,952",
JOHOR,N. 08 - BUKIT PASIR,NAJIB BIN LEP,PAS,"9,835",MENANG
JOHOR,N. 09 - GAMBIR,M ASOJAN A/L MUNIYANDY,BN,"7,192",
JOHOR,N. 09 - GAMBIR,MAHFODZ BIN MOHAMED,PAS,"1,806",HILANG DEPOSIT
JOHOR,N. 09 - GAMBIR,MAHIADDIN BIN MD YASIN,PKR,"10,280",MENANG
JOHOR,N. 10 - TANGKAK,GOH TEE TEE,BN,"8,435",
JOHOR,N. 10 - TANGKAK,EE CHIN LI,PKR,"13,512",MENANG
JOHOR,N. 11 - SEROM,ABDULL RAHIM BIN TALIB,BN,"9,450",
JOHOR,N. 11 - SEROM,FAIZUL AMRI BIN ADNAN,PKR,"11,774",MENANG
JOHOR,N. 11 - SEROM,MUSTAFFA BIN SALLEH,PAS,"2,708",HILANG DEPOSIT
JOHOR,N. 12 - BENTAYAN,LEE KIM HENG,BN,"4,649",
JOHOR,N. 12 - BENTAYAN,NG YAK HOWE ,PKR,"18,278",MENANG
JOHOR,N. 13 - SIMPANG JERAM,MOHD RADZI BIN AMIN ,BN,"6,953",
JOHOR,N. 13 - SIMPANG JERAM,MOHD MAZRI BIN YAHYA,PAS,"2,136",HILANG DEPOSIT
JOHOR,N. 13 - SIMPANG JERAM,AHMAD BIN HASHIM,BEBAS,28,HILANG DEPOSIT
JOHOR,N. 13 - SIMPANG JERAM,SALAHUDDIN BIN AYUB ,PKR,"14,640",MENANG
JOHOR,N. 14 - BUKIT NANING,HASSAN BIN JOHARI,BN,"5,728",
JOHOR,N. 14 - BUKIT NANING,AZMAN BIN IBRAHIM,PAS,"1,677",HILANG DEPOSIT
JOHOR,N. 14 - BUKIT NANING,JEGANATHAN A/L SUBRAMANIAM,BEBAS,364,HILANG DEPOSIT
JOHOR,N. 14 - BUKIT NANING,MD YSAHRUDIN BIN KUSNI,PKR,"7,280",MENANG
JOHOR,N. 15 - MAHARANI,ASHARI BIN MD SARIP,BN,"6,731",
JOHOR,N. 15 - MAHARANI,MOHAMMAD BIN TASLIM,PAS,"3,869",
JOHOR,N. 15 - MAHARANI,NOR HAYATI BINTI BACHOK,PKR,"12,405",MENANG
JOHOR,N. 16 - SUNGAI BALANG,ZAITON BINTI ISMAIL,BN,"8,022",MENANG
JOHOR,N. 16 - SUNGAI BALANG,NA'IM BIN JUSRI,PKR,"7,848",
JOHOR,N. 16 - SUNGAI BALANG,CHEMAN BIN YUSOH ,PAS,"3,146",
JOHOR,N. 17 - SEMERAH,MOHD ISMAIL BIN ROSLAN,BN,"12,521",
JOHOR,N. 17 - SEMERAH,ADNAN BIN OTHMAN,PAS,"4,314",
JOHOR,N. 17 - SEMERAH,MOHD KHUZZAN BIN ABU BAKAR,PKR,"12,619",MENANG
JOHOR,N. 18 - SRI MEDAN,ZULKURNAIN BIN KAMISAN,BN,"11,587",MENANG
JOHOR,N. 18 - SRI MEDAN,SALLEHUDIN BIN AB. RASID,PAS,"3,238",
JOHOR,N. 18 - SRI MEDAN,MOHD AJIB BIN OMAR,PKR,"5,547",
JOHOR,N. 19 - YONG PENG,LING TIAN SOON,BN,"7,218",
JOHOR,N. 19 - YONG PENG,MUHAMMAD BIN ABDULLAH,PAS,"1,243",HILANG DEPOSIT
JOHOR,N. 19 - YONG PENG,CHEW PECK CHOO,PKR,"12,307",MENANG
JOHOR,N. 20 - SEMARANG,SAMSOLBARI BIN JAMALI,BN,"10,751",MENANG
JOHOR,N. 20 - SEMARANG,MOHD BAKRI BIN SAMIAN,PAS,"2,423",
JOHOR,N. 20 - SEMARANG,ZAIS BIN MOHD AKIL ,PKR,"4,909",
JOHOR,N. 21 - PARIT YAANI,SOH LIP YAN ,BN,"7,475",
JOHOR,N. 21 - PARIT YAANI,AMINOLHUDA BIN HASSAN,PKR,"12,309",MENANG
JOHOR,N. 21 - PARIT YAANI,NASIR BIN ABDULLAH,PAS,"2,943",
JOHOR,N. 22 - PARIT RAJA,NOR RASHIDAH BINTI RAMLI,BN,"9,549",MENANG
JOHOR,N. 22 - PARIT RAJA,FERDAUS BIN KAYAU,PKR,"8,911",
JOHOR,N. 22 - PARIT RAJA,ABDUL HADI BIN HARUN,PAS,"3,106",
JOHOR,N. 23 - PENGGARAM,KANG BENG KUAN,BN,"9,620",
JOHOR,N. 23 - PENGGARAM,MISRAN BIN SAMIAN ,PAS,"5,185",HILANG DEPOSIT
JOHOR,N. 23 - PENGGARAM,GAN PECK CHENG,PKR,"26,825",MENANG
JOHOR,N. 24 - SENGGARANG,ZAIDI BIN JAPAR,BN,"9,759",
JOHOR,N. 24 - SENGGARANG,KHAIRUDDIN BIN A RAHIM,PKR,"10,568",MENANG
JOHOR,N. 24 - SENGGARANG,MOHD RAMLI BIN MD KARI,PAS,"2,699",HILANG DEPOSIT
JOHOR,N. 25 - RENGIT,AYUB BIN JAMIL ,BN,"9,642",MENANG
JOHOR,N. 25 - RENGIT,MALIK FAISHAL BIN AHMAD ,PKR,"5,470",
JOHOR,N. 25 - RENGIT,MOHD TUKIRAN @ MOHD TUMIRAN BIN AHMAD,PAS,"2,313",
JOHOR,N. 26 - MACHAP,ABD TAIB BIN ABU BAKAR,BN,"9,375",MENANG
JOHOR,N. 26 - MACHAP,AHMAD BIN AHEM,PKR,"8,971",
JOHOR,N. 26 - MACHAP,AZLISHAM BIN AZAHAR,PAS,"1,630",HILANG DEPOSIT
JOHOR,N. 27 - LAYANG-LAYANG,ONN HAFIZ BIN GHAZI,BN,"7,449",MENANG
JOHOR,N. 27 - LAYANG-LAYANG,MURUGAN A/L MUTHU SAMY,PKR,"7,085",
JOHOR,N. 27 - LAYANG-LAYANG,MOHD JUBRI BIN SELAMAT,PAS,"1,339",HILANG DEPOSIT
JOHOR,N. 28 - MENGKIBOL,CHIN SIM LAI ,BN,"10,333",
JOHOR,N. 28 - MENGKIBOL,CHEW CHONG SIN,PKR,"29,559",MENANG
JOHOR,N. 29 - MAHKOTA,MD JAIS BIN SARDAY,BN,"17,839",
JOHOR,N. 29 - MAHKOTA,MUHAMAD SAID BIN JONIT,PKR,"19,507",MENANG
JOHOR,N. 29 - MAHKOTA,MUHAMMAD HASBULLAH BIN MD NAJIB,PAS,"3,092",HILANG DEPOSIT
JOHOR,N. 30 - PALOH,TEOH YAP KUN,BN,"8,175",
JOHOR,N. 30 - PALOH,SHEIKH 'UMAR BAGHARIB BIN ALI,PKR,"8,958",MENANG
JOHOR,N. 30 - PALOH,SHAMUGAM A/L MUNISAMY,BEBAS,61,HILANG DEPOSIT
JOHOR,N. 31 - KAHANG,VIDYANATHAN A/L RAMANADHAN,BN,"10,768",MENANG
JOHOR,N. 31 - KAHANG,NOORLIHAN BINTI ARIFFIN ,PKR,"7,907",
JOHOR,N. 32 - ENDAU,ALWIYAH BINTI TALIB,BN,"7,136",MENANG
JOHOR,N. 32 - ENDAU,ROSLAN BIN NIKMAT,PAS,"3,689",
JOHOR,N. 32 - ENDAU,NORUL HASZARUL BIN ABU SAMAH ,PKR,"4,056",
JOHOR,N. 33 - TENGGAROH,RAVEN KUMAR A/L KRISHNASAMY,BN,"12,309",MENANG
JOHOR,N. 33 - TENGGAROH,RAHAMIZON BINTI ABDUL GHANI,PKR,"6,544",
JOHOR,N. 33 - TENGGAROH,A. RAHMAN BIN A. HAMID,PAS,"3,543",
JOHOR,N. 34 - PANTI,HAHASRIN BIN HASHIM,BN,"11,409",MENANG
JOHOR,N. 34 - PANTI,JAWAHIR BT HUSEIN ,PKR,"7,985",
JOHOR,N. 34 - PANTI,MOHD NAZARI BIN MOKHTAR ,PAS,"2,071",HILANG DEPOSIT
JOHOR,N. 35 - PASIR RAJA,RASHIDAH BINTI ISMAIL,BN,"8,055",MENANG
JOHOR,N. 35 - PASIR RAJA,BAHRIN BIN ALIAS @ MINGAN,PAS,"1,351",HILANG DEPOSIT
JOHOR,N. 35 - PASIR RAJA,MOHD ABRARY BIN RAMLY ,PKR,"6,208",
JOHOR,N. 36 - SEDILI,RASMAN BIN ITHNAIN,BN,"13,407",MENANG
JOHOR,N. 36 - SEDILI,ABD RAZAK BIN ESA,PKR,"4,239",
JOHOR,N. 37 - JOHOR LAMA,ROSLELI BIN JAHARI,BN,"12,532",MENANG
JOHOR,N. 37 - JOHOR LAMA,NOR ASHIDAH BINTI IBRAHIM,PKR,"6,725",
JOHOR,N. 37 - JOHOR LAMA,SITI ZAHARAH BINTI OTHMAN ,PAS,"1,433",HILANG DEPOSIT
JOHOR,N. 38 - PENAWAR,SHARIFAH AZIZAH BINTI SYED ZAIN,BN,"12,330",MENANG
JOHOR,N. 38 - PENAWAR,AHMAD KAMAH BIN NOR,PKR,"5,196",
JOHOR,N. 39 - TANJUNG SURAT,SYED SIS BIN A RAHMAN,BN,"9,614",MENANG
JOHOR,N. 39 - TANJUNG SURAT,ZAMIL NAJWAH BIN ARBAIN,PKR,"5,092",
JOHOR,N. 40 - TIRAM,MAULIZAN BIN BUJANG,BN,"18,475",
JOHOR,N. 40 - TIRAM,AZMAN BIN ATMIN,PAS,"5,366",HILANG DEPOSIT
JOHOR,N. 40 - TIRAM,GOPALAKRISHNAN A/L SUBRAMANIAM,PKR,"26,573",MENANG
JOHOR,N. 41 - PUTERI WANGSA,ABD AZIZ BIN TOHAK,BN,"12,586",
JOHOR,N. 41 - PUTERI WANGSA,TING CHOON CHAI,BEBAS,116,HILANG DEPOSIT
JOHOR,N. 41 - PUTERI WANGSA,LIM YAK HONG,BEBAS,544,HILANG DEPOSIT
JOHOR,N. 41 - PUTERI WANGSA,ABDULLAH BIN HUSIN,PAS,"2,654",HILANG DEPOSIT
JOHOR,N. 41 - PUTERI WANGSA,MAZLAN BIN BUJANG,PKR,"37,545",MENANG
JOHOR,N. 42 - JOHOR JAYA,TAN CHER PUK,BN,"16,777",
JOHOR,N. 42 - JOHOR JAYA,KUMUTHA A/P RAHMAN,PAS,"2,605",HILANG DEPOSIT
JOHOR,N. 42 - JOHOR JAYA,LIOW CAI TUNG,PKR,"32,342",MENANG
JOHOR,N. 43 - PERMAS,MOHAMED KHALED BIN NORDIN,BN,"20,047",
JOHOR,N. 43 - PERMAS,AB. AZIZ BIN ABDULLAH,PAS,"4,181",HILANG DEPOSIT
JOHOR,N. 43 - PERMAS,ROHANI BINTI YAACOB ,BEBAS,113,HILANG DEPOSIT
JOHOR,N. 43 - PERMAS,CHE ZAKARIA BIN MOHD SALLEH,PKR,"28,793",MENANG
JOHOR,N. 44 - LARKIN,YAHYA BIN JA'AFAR ,BN,"16,422",
JOHOR,N. 44 - LARKIN,ZAKIAH BINTI TUKIRIN,PAS,"3,233",HILANG DEPOSIT
JOHOR,N. 44 - LARKIN,MOHD IZHAR BIN AHMAD,PKR,"25,012",MENANG
JOHOR,N. 45 - STULANG,ANG BOON HENG,BN,"11,532",
JOHOR,N. 45 - STULANG,CHEN KAH ENG ,PKR,"24,002",MENANG
JOHOR,N. 46 - PERLING,WONG YOU FONG,BN,"13,059",
JOHOR,N. 46 - PERLING,MUHAMAD NAZRIN BIN IHSAN,PAS,"5,890",HILANG DEPOSIT
JOHOR,N. 46 - PERLING,CHEO YEE HOW,PKR,"32,592",MENANG
JOHOR,N. 47 - KEMPAS,RAMLEE BIN BOHANI,BN,"11,959",
JOHOR,N. 47 - KEMPAS,DZULKIFLI BIN SULEIMAN,PAS,"2,321",HILANG DEPOSIT
JOHOR,N. 47 - KEMPAS,OSMAN BIN SAPIAN,PKR,"21,137",MENANG
JOHOR,N. 48 - SKUDAI,S KANAN A/L G SUPPIAH,BN,"12,233",
JOHOR,N. 48 - SKUDAI,TAN HONG PIN ,PKR,"47,359",MENANG
JOHOR,N. 49 - KOTA ISKANDAR,MOHAMMAD KHAIRI BIN A.MALIK,BN,"18,912",
JOHOR,N. 49 - KOTA ISKANDAR,DZULKEFLY BIN AHMAD,PKR,"33,455",MENANG
JOHOR,N. 49 - KOTA ISKANDAR,SALLEH UHDEN @ SALLEHUDDIN BIN MOHD DAHIRAN,PAS,"4,966",HILANG DEPOSIT
JOHOR,N. 50 - BUKIT PERMAI,ALI MAZAT BIN SALLEH,BN,"8,467",
JOHOR,N. 50 - BUKIT PERMAI,ABD AZIZ BIN JA'AFAR,PAS,"1,392",HILANG DEPOSIT
JOHOR,N. 50 - BUKIT PERMAI,TOSRIN BIN JARVANTHI,PKR,"10,998",MENANG
JOHOR,N. 51 - BUKIT BATU,TEO LEE HO,BN,"7,048",
JOHOR,N. 51 - BUKIT BATU,JIMMY PUAH WEE TSE,PKR,"17,105",MENANG
JOHOR,N. 51 - BUKIT BATU,JUWAHIR BIN AMIN ,PAS,"1,888",HILANG DEPOSIT
JOHOR,N. 52 - SENAI,SHEN POH KUAN,BN,"9,372",
JOHOR,N. 52 - SENAI,TEE BOON TSONG,PKR,"28,274",MENANG
JOHOR,N. 53 - BENUT,HASNI BIN MOHAMMAD,BN,"9,480",MENANG
JOHOR,N. 53 - BENUT,MOHD FIRDAUS BIN JAFFAR,PAS,"2,590",
JOHOR,N. 53 - BENUT,ZULKIFLY BIN TASREP ,PKR,"5,033",
JOHOR,N. 54 - PULAI SEBATANG,TEE SIEW KIONG,BN,"11,112",
JOHOR,N. 54 - PULAI SEBATANG,MUHAMMAD TAQIUDDIN BIN CHEMAN,PKR,"14,507",MENANG
JOHOR,N. 54 - PULAI SEBATANG,BAHAROM BIN MOHAMAD,PAS,"2,975",HILANG DEPOSIT
JOHOR,N. 55 - PEKAN NANAS,TAN ENG MENG,BN,"10,548",
JOHOR,N. 55 - PEKAN NANAS,YEO TUNG SIONG,PKR,"11,856",MENANG
JOHOR,N. 56 - KUKUP,MD OTHMAN BIN HJ YUSOF,BN,"11,113",MENANG
JOHOR,N. 56 - KUKUP,SUHAIZAN BIN KAIAT,PKR,"10,251",
JOHOR,N. 56 - KUKUP,KARIM BIN DERAMAN,PAS,"1,040",HILANG DEPOSIT
KEDAH,N. 01 - AYER HANGAT,AZLINA BINTI AZINAN,PAS,"4,034",
KEDAH,N. 01 - AYER HANGAT,JUHARI BIN BULAT,PKR,"7,550",MENANG
KEDAH,N. 01 - AYER HANGAT,MOHD RAWI BIN ABD HAMID,BN,"6,018",
KEDAH,N. 02 - KUAH,MOHAMAD RATU BIN MANSOR,BEBAS,86,HILANG DEPOSIT
KEDAH,N. 02 - KUAH,MAZLAN BIN AHMAD,PAS,"2,685",
KEDAH,N. 02 - KUAH,MOHD FIRDAUS BIN AHMAD,PKR,"8,276",MENANG
KEDAH,N. 02 - KUAH,NOR SAIDI BIN NANYAN,BN,"5,824",
KEDAH,N. 03 - KOTA SIPUTEH,MAT REJAP BIN MD AKHIR,PAS,"5,798",
KEDAH,N. 03 - KOTA SIPUTEH,SALMEE BINTI SAID,PKR,"7,265",MENANG
KEDAH,N. 03 - KOTA SIPUTEH,AHMAD AZHAR BIN ABDULLAH,BN,"5,795",
KEDAH,N. 04 - AYER HITAM,AZHAR BIN IBRAHIM,PAS,"9,229",MENANG
KEDAH,N. 04 - AYER HITAM,ABU HASAN BIN SARIF,BN,"7,220",
KEDAH,N. 04 - AYER HITAM,A AZIZ BIN MOHAMOD,PKR,"8,692",
KEDAH,N. 05 - BUKIT KAYU HITAM,HALIMATON SHAADIAH BINTI SAAD,PKR,"11,027",MENANG
KEDAH,N. 05 - BUKIT KAYU HITAM,AHMAD ZAINI BIN JAPAR,BN,"8,874",
KEDAH,N. 05 - BUKIT KAYU HITAM,HABSHAH BINTI BAKAR,PAS,"6,528",
KEDAH,N. 06 - JITRA,AMINUDDIN BIN OMAR,BN,"8,003",
KEDAH,N. 06 - JITRA,MUKHRIZ MAHATHIR,PKR,"18,852",MENANG
KEDAH,N. 06 - JITRA,ZULHAZMI BIN OSMAN,PAS,"7,064",
KEDAH,N. 07 - KUALA NERANG,BADROL HISHAM BIN HASHIM,BN,"7,499",
KEDAH,N. 07 - KUALA NERANG,MOHAMAD YUSOFF BIN ZAKARIA,PAS,"9,118",MENANG
KEDAH,N. 07 - KUALA NERANG,SYED FADZIL BIN SYED EMBUN,PKR,"3,376",
KEDAH,N. 08 - PEDU,HASHIM BIN IDRIS ,PKR,"3,272",
KEDAH,N. 08 - PEDU,KAMA NORIAH BINTI IBRAHIM,BN,"7,494",
KEDAH,N. 08 - PEDU,MOHD RADZI BIN MD AMIN,PAS,"8,164",MENANG
KEDAH,N. 09 - BUKIT LADA,SALIM BIN MAHMOOD,PAS,"9,573",MENANG
KEDAH,N. 09 - BUKIT LADA,ARIFFIN BIN MAN,BN,"8,288",
KEDAH,N. 09 - BUKIT LADA,MOHD AIZAD BIN ROSLAN,PKR,"6,337",
KEDAH,N. 09 - BUKIT LADA,MOHD. ISMAIL BIN OTHMAN.,BEBAS,444,HILANG DEPOSIT
KEDAH,N. 10 - BUKIT PINANG,ROMANI BIN WAN SALIN,PAS,"10,432",MENANG
KEDAH,N. 10 - BUKIT PINANG,MOHAMMAD NAWAR BIN ARIFFIN,BN,"6,289",
KEDAH,N. 10 - BUKIT PINANG,CHE MAT DZAHER BIN AHMAD,PKR,"7,220",
KEDAH,N. 11 - DERGA,TAN KOK YEW,PKR,"11,232",MENANG
KEDAH,N. 11 - DERGA,CHEAH SOON HAI,BN,"4,916",
KEDAH,N. 11 - DERGA,YAHYA BIN SAAD @ JANAI,PAS,"5,967",
KEDAH,N. 12 - SUKA MENANTI,MOHD SABRI BIN OMAR,PAS,"4,580",
KEDAH,N. 12 - SUKA MENANTI,AHMAD BASHAH BIN MD HANIPAH,BN,"7,050",
KEDAH,N. 12 - SUKA MENANTI,ZAMRI BIN YUSUF,PKR,"13,301",MENANG
KEDAH,N. 13 - KOTA DARUL AMAN,ZULKIFLI BIN CHE HARON,PAS,"1,732",HILANG DEPOSIT
KEDAH,N. 13 - KOTA DARUL AMAN,TAN ENG HWA,BN,"3,269",
KEDAH,N. 13 - KOTA DARUL AMAN,TEH SWEE LEONG,PKR,"11,737",MENANG
KEDAH,N. 13 - KOTA DARUL AMAN,TAN KANG YAP,PRM,32,HILANG DEPOSIT
KEDAH,N. 14 - ALOR MENGKUDU,AHMAD BIN SAAD @ YAHAYA,PAS,"6,964",
KEDAH,N. 14 - ALOR MENGKUDU,ABDUL MALIK BIN SAAD,BN,"6,434",
KEDAH,N. 14 - ALOR MENGKUDU,PHAHROLRAZI BIN MOHD ZAWAWI,PKR,"8,840",MENANG
KEDAH,N. 15 - ANAK BUKIT,HAMDI BIN ISHAK,PAS,"8,231",
KEDAH,N. 15 - ANAK BUKIT,JOHARI BIN AZIZ,BN,"5,200",
KEDAH,N. 15 - ANAK BUKIT,AMIRUDDIN BIN HAMZAH,PKR,"9,810",MENANG
KEDAH,N. 16 - KUBANG ROTAN,OMAR BIN SAAD,PAS,"7,303",
KEDAH,N. 16 - KUBANG ROTAN,ABDUL MUTHALIB BIN HARUN,BN,"7,469",
KEDAH,N. 16 - KUBANG ROTAN,MOHD ASMIRUL ANUAR BIN ARIS,PKR,"14,004",MENANG
KEDAH,N. 17 - PENGKALAN KUNDOR,AHMAD FAKHRUDDIN BIN FAKHRURAZI,PAS,"9,088",
KEDAH,N. 17 - PENGKALAN KUNDOR,ISMAIL BIN SALLEH,PKR,"11,578",MENANG
KEDAH,N. 17 - PENGKALAN KUNDOR,ABDUL HALIM BIN SAID,BN,"6,524",
KEDAH,N. 18 - TOKAI,MOHD HAYATI BIN OTHMAN,PAS,"15,941",MENANG
KEDAH,N. 18 - TOKAI,AHMAD FATAHI BIN OMAR,BN,"7,892",
KEDAH,N. 18 - TOKAI,MOHD FIRDAUS BIN JAAFAR,PKR,"6,632",
KEDAH,N. 19 - SUNGAI TIANG,ABDUL RAZAK BIN KHAMIS,PKR,"8,028",
KEDAH,N. 19 - SUNGAI TIANG,SURAYA BINTI YAACOB,BN,"12,213",MENANG
KEDAH,N. 19 - SUNGAI TIANG,SAIFUL SYAZWAN BIN SHAFIE ,PAS,"11,572",
KEDAH,N. 20 - SUNGAI LIMAU,MOHD AZAM BIN ABD SAMAT,PAS,"13,048",MENANG
KEDAH,N. 20 - SUNGAI LIMAU,NORMA BINTI AWANG,BN,"7,075",
KEDAH,N. 20 - SUNGAI LIMAU,ZAHRAN BIN ABDULLAH,PKR,"4,493",
KEDAH,N. 21 - GUAR CHEMPEDAK,MUSODDAK BIN HJ AHMAD,PAS,"6,259",
KEDAH,N. 21 - GUAR CHEMPEDAK,KU ABD RAHMAN BIN KU ISMAIL,BN,"6,518",MENANG
KEDAH,N. 21 - GUAR CHEMPEDAK,MOHD SAFFUAN BIN SABARI,PKR,"5,686",
KEDAH,N. 22 - GURUN,MUZAINI BIN AZIZAN,PAS,"5,257",
KEDAH,N. 22 - GURUN,PALANIAPPAN A/L MARIMUTHU,BEBAS,167,HILANG DEPOSIT
KEDAH,N. 22 - GURUN,JOHARI BIN ABDUL,PKR,"10,732",MENANG
KEDAH,N. 22 - GURUN,BOEY CHIN GAN,BN,"6,525",
KEDAH,N. 23 - BELANTEK,MOHD TAJUDIN BIN ABDULLAH,BN,"7,026",
KEDAH,N. 23 - BELANTEK,MOHD ISA BIN SHAFIE,PAS,"9,600",MENANG
KEDAH,N. 23 - BELANTEK,ABDUL RASHID BIN ABDULLAH,PKR,"2,376",
KEDAH,N. 24 - JENERI,MUHAMMAD SANUSI BIN MD NOR,PAS,"10,626",MENANG
KEDAH,N. 24 - JENERI,MOHD NAZRI BIN ABU HASSAN,PKR,"4,146",
KEDAH,N. 24 - JENERI,MAHADZIR BIN ABDUL HAMID,BN,"8,171",
KEDAH,N. 25 - BUKIT SELAMBAU,MOHD ALI BIN SULAIMAN,PAS,"11,938",
KEDAH,N. 25 - BUKIT SELAMBAU,SUMMUGAM A/L RENGASAMY,PKR,"17,573",MENANG
KEDAH,N. 25 - BUKIT SELAMBAU,JASPAL SINGH A/L GURBAKHES SINGH,BN,"9,449",
KEDAH,N. 26 - TANJONG DAWAI,ANUAR BIN ABDUL HAMID,PKR,"10,492",
KEDAH,N. 26 - TANJONG DAWAI,HANIF BIN GHAZALI,PAS,"11,444",MENANG
KEDAH,N. 26 - TANJONG DAWAI,ANNUAR BIN AHMAD,BN,"10,421",
KEDAH,N. 27 - PANTAI MERDEKA,ALI BIN YAHAYA,BN,"9,567",
KEDAH,N. 27 - PANTAI MERDEKA,AHMAD FADZLI BIN HASHIM,PAS,"14,133",MENANG
KEDAH,N. 27 - PANTAI MERDEKA,ROSLI BIN YUSOF,PKR,"7,281",
KEDAH,N. 28 - BAKAR ARANG,OOI TZE MIN,PKR,"18,440",MENANG
KEDAH,N. 28 - BAKAR ARANG,OTHMAN BIN CHE MEE,PAS,"7,607",
KEDAH,N. 28 - BAKAR ARANG,KO HUNG WENG,BN,"5,547",
KEDAH,N. 28 - BAKAR ARANG,TAN HOCK HUAT,BEBAS,29,HILANG DEPOSIT
KEDAH,N. 28 - BAKAR ARANG,TAN KEE CHYE,PRM,58,HILANG DEPOSIT
KEDAH,N. 29 - SIDAM,MOHD HASHIM BIN SAALUDIN,PRM,80,HILANG DEPOSIT
KEDAH,N. 29 - SIDAM,TAN KOK SEONG,BN,"5,951",
KEDAH,N. 29 - SIDAM,ROBERT LING KUI EE,PKR,"17,344",MENANG
KEDAH,N. 29 - SIDAM,NUR HIDAYAH FOO ABDULLAH,PAS,"6,484",
KEDAH,N. 30 - BAYU,ABD RAHIM BIN KECHIK@WAN CHIK,PKR,"5,059",
KEDAH,N. 30 - BAYU,MOHAMED NOOR BIN MOHAMED AMIN,BN,"13,415",
KEDAH,N. 30 - BAYU,ABD NASIR BIN IDRIS,PAS,"14,339",MENANG
KEDAH,N. 31 - KUPANG,NAJMI BIN HJ AHMAD,PAS,"13,290",MENANG
KEDAH,N. 31 - KUPANG,HARUN BIN ABDUL AZIZ,BN,"11,663",
KEDAH,N. 31 - KUPANG,JOHARI BIN ABDULLAH,PKR,"4,168",
KEDAH,N. 32 - KUALA KETIL,MOHD KHAIRUL AZHAR BIN ABDULLAH,BN,"10,993",
KEDAH,N. 32 - KUALA KETIL,MOHAMAD SOFEE BIN RAZAK,PKR,"4,952",
KEDAH,N. 32 - KUALA KETIL,MANSOR BIN ZAKARIA,PAS,"12,574",MENANG
KEDAH,N. 33 - MERBAU PULAS,ASMADI BIN ABU TALIB ,BN,"9,454",
KEDAH,N. 33 - MERBAU PULAS,ABD RAZAK BIN SALLEH,PKR,"9,267",
KEDAH,N. 33 - MERBAU PULAS,SITI ASHAH BINTI GHAZALI ,PAS,"9,892",MENANG
KEDAH,N. 34 - LUNAS,THURAISINGAM A/L K.S MUTHU,BN,"7,489",
KEDAH,N. 34 - LUNAS,AHMAD TAUFIQ BIN BAHARUM,PAS,"10,091",
KEDAH,N. 34 - LUNAS,AZMAN BIN NASRUDIN,PKR,"23,904",MENANG
KEDAH,N. 35 - KULIM,CHUA THIONG GEE,BN,"9,275",
KEDAH,N. 35 - KULIM,LEE AH LEONG,PRM,34,HILANG DEPOSIT
KEDAH,N. 35 - KULIM,YEO KENG CHUAN,PKR,"13,070",MENANG
KEDAH,N. 35 - KULIM,MOHD KHARI BIN MOHD SALLEH,PAS,"9,080",
KEDAH,N. 36 - BANDAR BAHARU,ROHAIZAT BIN JA'AFAR,PAS,"7,506",
KEDAH,N. 36 - BANDAR BAHARU,AZIMI BIN DAIM,PKR,"7,507",
KEDAH,N. 36 - BANDAR BAHARU,NORSABRINA BINTI MOHD NOOR,BN,"7,884",MENANG
KELANTAN,N. 01 - PENGKALAN KUBOR,WAN ROSLAN BIN WAN HAMAT,PAS,"10,142",MENANG
KELANTAN,N. 01 - PENGKALAN KUBOR,MAT RAZI BIN MAT AIL,BN,"8,563",
KELANTAN,N. 01 - PENGKALAN KUBOR,WAN ROSDI BIN MAT RASIK,PKR,"1,583",HILANG DEPOSIT
